timestamp,cpu_usage,memory_usage,disk_usage,network_traffic,temperature,power_consumption,downtime
2025-01-01 00:00:00,52.483570765056164,52.068777861542614,71.29537707620139,193.9556547116645,28.638382240035092,6.327679731561848,0
2025-01-01 01:00:00,65.66063543061259,67.96293961807132,70.0,203.91655358177852,30.385677621779422,6.676673112204326,0
2025-01-01 02:00:00,51.93725493653199,54.788363983722704,71.65689016190265,162.66712242863937,28.362542176303563,6.209636280672124,0
2025-01-01 03:00:00,67.69648442705939,61.27762245883067,70.0,207.52193130971517,33.7139606950967,6.9097411371877016,1
2025-01-01 04:00:00,70.22579422642164,71.35288828145866,70.0,202.4217538416997,30.932162521733847,7.277229463694437,0
2025-01-01 05:00:00,76.30953076945961,76.29294718249923,70.0,218.35778528675064,31.181310501496302,7.307684375955322,0
2025-01-01 06:00:00,73.35906975550785,73.94965346311521,71.54893315999082,211.75228744516147,31.888212180937938,6.940551353547377,0
2025-01-01 07:00:00,82.84627687284046,81.23185188785159,70.0,215.46350264878964,32.29638922624451,7.312274082710818,0
2025-01-01 08:00:00,72.59615211200337,74.43118097852597,72.15799904499191,218.20702935916702,31.050205293577864,6.916042088189858,0
2025-01-01 09:00:00,63.672436987859015,66.97137791521348,70.0,191.40482239492553,31.730581892879552,6.530531521744634,0
2025-01-01 10:00:00,64.63994939209833,67.6505480857744,70.84327205009528,190.50872654209624,31.057388014323163,7.046805795056144,0
2025-01-01 11:00:00,74.626052621209,71.86488020600687,70.0,211.33043805706603,30.775157434589943,7.247279902104154,0
2025-01-01 12:00:00,48.901640560812446,49.972978275347685,73.09978808948304,168.16975865848218,27.52675248122868,6.166697808107466,0
2025-01-01 13:00:00,46.812439235434745,47.7986925644138,70.0,175.3513331842857,28.11894343466325,6.39810217516962,0
2025-01-01 14:00:00,31.489734530613244,30.50674809081994,70.0,132.5994523145987,26.019580456656566,5.796903090354375,0
2025-01-01 15:00:00,30.0,30.0,70.0,140.79354677234642,25.15728548347323,5.539544546155676,0
2025-01-01 16:00:00,30.0,31.212152570443614,73.96437180242106,146.7457781283184,25.757550390722763,5.685110816846766,0
2025-01-01 17:00:00,30.0,30.0,70.32446041988204,169.63242112485287,25.307639035218877,5.760309468466722,0
2025-01-01 18:00:00,30.0,30.0,72.50164562903004,152.51933032686773,26.291031947043045,5.518122509041051,0
2025-01-01 19:00:00,30.0,30.0,71.40171418760053,166.90455625809977,24.509463674869313,5.586740454079445,0
2025-01-01 20:00:00,30.0,30.0,70.0,145.68562974806028,24.437696286273894,5.794718486127036,0
2025-01-01 21:00:00,30.0,34.64980321505262,70.0,141.77938483794324,26.313517217369668,5.453827136713208,0
2025-01-01 22:00:00,36.137299673020635,40.05872793586792,70.0,156.05228809485402,26.680477745201518,6.04048356454608,0
2025-01-01 23:00:00,36.05067509253394,32.08930525328111,71.3198831312338,157.0458593711328,26.658094114225968,5.950809894675413,0
2025-01-02 00:00:00,46.59987639210755,47.29663748359056,70.87414494659735,162.75630040789764,29.85575596996089,6.292762875945583,0
2025-01-02 01:00:00,51.808053867062384,53.777714692963876,70.0,185.5829268380181,29.92980365906676,6.190105152341529,0
2025-01-02 02:00:00,69.8168806462216,71.0552234270311,71.95612031998898,223.6932507958719,31.22714398093037,6.74375918651515,0
2025-01-02 03:00:00,75.6065711765509,74.88778765196948,72.74276394137327,218.7894568017463,35.0,7.086950221326917,0
2025-01-02 04:00:00,79.10909885235819,76.53762618310934,70.0,223.48837243096912,32.64290204252788,7.3160730643891645,1
2025-01-02 05:00:00,78.35711284426375,80.57813529810697,70.0,225.3061672154317,33.79913809498588,7.082285042806836,0
2025-01-02 06:00:00,81.07046872065102,77.33325238451506,70.70636185170237,225.4588768782649,32.27671287189652,7.262859082808635,0
2025-01-02 07:00:00,84.26489233298393,84.41897491142284,72.1168943153209,237.05932394045328,32.68072575352081,7.5,0
2025-01-02 08:00:00,78.55593844957646,80.09729630231308,71.4140953726121,250.0,33.35428127812964,7.383791281523413,0
2025-01-02 09:00:00,72.37468422647845,72.90322699263541,70.0,193.55434240764595,32.02122543208111,6.80005474322848,1
2025-01-02 10:00:00,76.57329283336755,70.9714972555923,71.78052038074902,198.7327805381548,32.014062059215696,7.3149889043945,0
2025-01-02 11:00:00,65.56647205874003,65.95212505895327,71.51915269012534,185.64099001934966,33.224006766203466,7.135676913426307,0
2025-01-02 12:00:00,39.87428706671197,40.433650011020255,70.0,168.33576394803018,26.188622321574094,5.97328132370798,0
2025-01-02 13:00:00,44.76036504182666,47.35763062433703,70.0,163.7955352043305,27.239109445113044,6.012145104740057,0
2025-01-02 14:00:00,43.827271201405495,45.04221633428836,70.0,174.91952627265601,29.696246877223455,6.321311188152394,0
2025-01-02 15:00:00,30.0,30.0,73.00182229837326,137.9233053438122,25.943819428146227,5.854926810685867,0
2025-01-02 16:00:00,30.0,30.0,70.0,134.7561235866571,25.24743184860684,5.45044336360703,0
2025-01-02 17:00:00,30.0,30.0,70.0,146.3074057728609,26.941273289066114,5.4128275697641115,0
2025-01-02 18:00:00,30.0,30.03069918305876,70.0,149.6210347426327,25.69905969557347,5.57995662456824,0
2025-01-02 19:00:00,30.0,30.0,70.7430346905025,151.62130674521046,27.086016816145353,5.45243690023463,0
2025-01-02 20:00:00,34.684404759748176,30.0,70.22442980992884,157.909779204468,26.483652581697257,5.715992238828326,0
2025-01-02 21:00:00,30.0,30.0,70.0,153.49602097021025,25.857015485965047,5.561418080947869,0
2025-01-02 22:00:00,39.49799937716624,40.419897939796066,72.17772423767792,165.54328748498548,26.095704895652865,5.872903773275594,0
2025-01-02 23:00:00,45.971896672540666,47.80300746884106,70.5221968120717,170.13111884189883,29.173449396669525,6.060842622409053,0
2025-01-03 00:00:00,52.73548690585019,52.128908948548506,70.14063759354555,190.09099887864718,29.735739384865557,6.544766534375633,0
2025-01-03 01:00:00,64.29196538884727,64.35497691374555,71.95190594258992,193.33528051733634,30.967961160815534,6.702730350791882,0
2025-01-03 02:00:00,74.56158819919986,77.75726944684061,70.0,207.37464718090072,33.389161151658556,6.797515552133292,0
2025-01-03 03:00:00,74.3338025208572,76.21883904865004,70.58750645430617,202.5281600664275,32.225874936322306,6.894581733323293,0
2025-01-03 04:00:00,74.43529956754855,76.84673872167733,71.85168268295084,225.2317572323227,31.73199152822972,7.073823532531949,0
2025-01-03 05:00:00,76.62258326058044,77.31873307265334,70.0,200.85923714710512,31.774943267834633,7.0559880674750435,0
2025-01-03 06:00:00,69.8146203251393,74.52471716676732,70.04335151584738,204.676302197806,30.789850447650743,6.8847995126470165,0
2025-01-03 07:00:00,80.5913675903625,78.10967475970553,71.69869302848234,236.21444051556952,32.979944990097515,7.298083372130663,0
2025-01-03 08:00:00,74.26475593037732,75.63778529366384,70.81130532903775,221.23217695915065,32.613340777284165,7.038812793499034,0
2025-01-03 09:00:00,78.46892147457163,81.34673395282725,74.99036491502311,210.02990658297696,33.642658857906426,7.190736045384819,1
2025-01-03 10:00:00,64.44534032185246,67.37426770129576,70.0,204.50807459192038,30.509077090023766,6.462348618551987,0
2025-01-03 11:00:00,53.96890804530714,54.42008940473576,71.39151195155432,199.71507046011956,30.04576004498212,6.303686510226733,0
2025-01-03 12:00:00,53.70981508264733,58.13979095893622,72.12048590672484,179.24172818454636,28.982861146605195,6.354850214681978,0
2025-01-03 13:00:00,43.712816269040296,40.42077866334032,71.41384439711791,164.7050893352443,27.83255759824345,6.167129095065341,0
2025-01-03 14:00:00,30.0,30.0,70.52674267182229,144.44515041702326,25.759389308999694,5.760469658066328,0
2025-01-03 15:00:00,36.36796317907307,37.30533862236692,70.12995258356712,138.5607100432348,25.086604361319104,5.998137257367233,0
2025-01-03 16:00:00,30.0,34.62411299075455,70.0,141.96135564569073,25.742333686083114,6.109479784226047,0
2025-01-03 17:00:00,30.0,34.65378856419891,71.11994580581462,156.53245186428455,26.526579846552078,5.73321762650163,0
2025-01-03 18:00:00,30.0,30.0,73.77009034776896,153.77825168480115,25.066349673228153,5.63153827227512,0
2025-01-03 19:00:00,30.0,34.333016375945434,72.5761271204923,143.62922178958146,25.700134419173423,5.265826834373917,0
2025-01-03 20:00:00,30.0,34.00333692259241,72.77909475346017,148.30700557063932,25.485281741365064,5.859281085939265,0
2025-01-03 21:00:00,30.0,30.0,70.81560172065225,149.03119327085577,26.62267768479802,5.4117608479007995,0
2025-01-03 22:00:00,34.38544346724271,34.15953250297734,70.0,156.454897950097,26.90518455169821,5.773424842411072,0
2025-01-03 23:00:00,52.51089169003171,51.55281166743074,70.0,174.00962405536154,28.061134680216266,6.26352165205418,0
2025-01-04 00:00:00,42.82955565383738,42.254957182097506,70.9789480060486,141.4163085803481,27.322483835595747,6.093313485963508,0
2025-01-04 01:00:00,60.33751630652832,63.9514215242558,72.57870852920102,184.30263723443696,29.3142152737216,6.72602636950582,0
2025-01-04 02:00:00,62.26360081831239,58.57943876094152,75.6362834868012,190.28815858129667,29.713015940058312,6.229482013300975,0
2025-01-04 03:00:00,75.47021389749057,72.50640636010094,70.95724111913566,222.89155240928005,31.348263536899516,7.0800029072882245,0
2025-01-04 04:00:00,67.9485305122453,68.55892141984697,70.0,187.70025867239121,30.54570669259427,6.622146314644479,0
2025-01-04 05:00:00,80.06888845132754,82.80058081844078,73.03466199309284,226.63967529034454,32.136359148214034,7.201407469474354,0
2025-01-04 06:00:00,87.61562038634828,89.23235051740225,70.0,229.52004379868634,33.26672480456749,7.151908665397581,0
2025-01-04 07:00:00,69.40888688733027,72.2327406215117,71.00338186323242,205.38698511636696,31.04991019367256,6.834567933143096,0
2025-01-04 08:00:00,72.72754926792402,71.26617311662993,70.0,200.45141620508787,31.95765401813343,6.815636454755513,0
2025-01-04 09:00:00,73.16446978051214,72.90974328302464,71.44664876951948,212.48247870215448,31.25066867047252,6.888418032971282,0
2025-01-04 10:00:00,65.49666152714613,67.7508228972615,70.0,203.67859421451857,30.16187547012607,6.879019579533016,0
2025-01-04 11:00:00,59.16335810200918,50.940493568630075,70.078761446114,185.67787315979558,28.350213182131384,6.734448005976002,0
2025-01-04 12:00:00,44.304291357050595,45.10751935416038,76.5755548469781,150.34638093602368,27.49709229855054,6.047636713184464,0
2025-01-04 13:00:00,39.22558525244245,41.50633853634853,73.23265820965688,166.55475937167702,26.160498705415137,6.463537173253757,0
2025-01-04 14:00:00,30.0,30.0,71.37145856878074,145.8939391914565,25.98804407937875,6.01602681901504,0
2025-01-04 15:00:00,30.0,30.341188380638943,70.0,150.88328518460642,25.18152148934966,5.636188595786731,0
2025-01-04 16:00:00,30.0,33.104762781241796,70.0,148.6077842467343,25.229796681322462,5.889523387532281,0
2025-01-04 17:00:00,30.0,33.9031572994869,70.0,122.6967009237411,26.551593040671666,5.531291007550905,0
2025-01-04 18:00:00,30.0,30.048160255931794,70.60164266793966,153.23104975745008,26.39241081981521,5.719124089177877,0
2025-01-04 19:00:00,30.0,30.860823783672895,71.42238876024115,150.68936674469643,24.625193286255296,5.619925425366489,0
2025-01-04 20:00:00,30.0,33.74198116569517,73.03584401591918,145.82054871152798,25.01260497607885,5.78076411173586,0
2025-01-04 21:00:00,30.0,30.0,74.13554262491925,149.02034480046922,25.152473266227044,5.865827736917053,0
2025-01-04 22:00:00,41.43487481924795,40.10096214451103,70.27318411510105,156.62585449540185,28.179081541602553,6.237757734081463,0
2025-01-04 23:00:00,49.16494525337985,52.190754102926356,70.0,176.55706108925176,27.316356385159928,6.172365482607112,0
2025-01-05 00:00:00,50.852971017904316,53.35966721295403,70.0,153.03225991233245,28.808476494491078,6.854303447216839,0
2025-01-05 01:00:00,56.75034025472486,56.89108655957564,74.72832723707216,191.02825657270517,29.729412075191664,6.59093354070444,0
2025-01-05 02:00:00,66.25121966286824,62.83195637839812,70.0,218.24511061554472,31.121566301335392,6.807555678401987,0
2025-01-05 03:00:00,66.26517933430353,65.88781857400458,71.2994498245774,210.33968418616476,29.247312270430708,7.093865443921228,0
2025-01-05 04:00:00,75.19072262063821,73.91007941079596,70.0,196.23751721229962,33.10177897705765,7.070385272056827,0
2025-01-05 05:00:00,85.32840252155063,82.87297987042345,70.0,225.38525213340776,32.673841370485704,7.330044742300612,0
2025-01-05 06:00:00,66.51556678529214,66.3526821857387,70.76213093958265,206.73541382607237,32.82629111273916,7.020780009468316,1
2025-01-05 07:00:00,73.8918139359451,75.44182186188947,70.0,209.1923643234207,32.08447120794894,7.048405614269027,0
2025-01-05 08:00:00,76.0504085730979,75.97803331176789,71.64416952153572,212.6320087404074,31.833899279084445,6.9721404689448585,1
2025-01-05 09:00:00,84.0628376340481,80.74152427024804,74.03716453808057,199.5007428805784,31.53104899018827,7.0737571134839285,0
2025-01-05 10:00:00,63.28656202959826,62.17223943161088,70.0,187.15167616848862,29.38240845897391,7.049050949572672,0
2025-01-05 11:00:00,62.442963318812936,66.25762860379541,72.72734412808647,182.37392726604713,29.841924231542166,6.771163811809972,0
2025-01-05 12:00:00,43.88936095554028,46.02835624605745,70.81534920368374,162.08583335781447,28.294364111534534,6.2055334909634166,0
2025-01-05 13:00:00,40.430597817828975,43.90858722792172,70.0,166.8052527961861,27.65769093064273,5.95100864667207,0
2025-01-05 14:00:00,36.6306651112106,32.87732438205469,73.1680540384138,153.09697630238603,25.97187674616255,6.108721798503695,0
2025-01-05 15:00:00,30.0,30.0,70.0,151.0600995134564,24.219570647503716,6.050958836396872,0
2025-01-05 16:00:00,30.0,35.089369104870116,71.76603493440523,144.03286888129608,24.95508091319105,5.779827222870414,0
2025-01-05 17:00:00,30.0,33.309905646049565,71.58445529732407,146.50301761461878,25.136387787786145,5.688610875255786,0
2025-01-05 18:00:00,30.0,30.0,70.0,152.43264094022715,25.67086543812794,5.663203332729464,0
2025-01-05 19:00:00,30.0,31.042745116085012,70.30048063938128,137.21695274597687,25.69584525509768,5.504325444476993,0
2025-01-05 20:00:00,30.0,30.0,73.45031127465128,149.72597482413042,25.756029734313877,5.896538196789102,0
2025-01-05 21:00:00,37.114168786716455,40.157278981770844,70.0,142.8754835127177,25.942306740311793,5.91864327364366,0
2025-01-05 22:00:00,37.5882951023456,35.4110636628852,71.78953352895415,148.8286133299852,26.026726462359893,5.646316633700724,0
2025-01-05 23:00:00,37.619262416369835,33.56420859952083,70.0,166.96531159063315,25.69349047362353,6.455054285458573,0
2025-01-06 00:00:00,52.466589504404446,53.02109787548907,70.0,185.70298305069656,28.29435059942289,6.398399648061206,0
2025-01-06 01:00:00,70.56499404441959,70.27681434524564,73.75054665257134,198.81572681537054,31.54976061616598,7.2711099484596895,0
2025-01-06 02:00:00,57.21023841161666,56.009094331066706,72.46347524022421,191.14130871113048,28.49375482648074,6.702203653817453,0
2025-01-06 03:00:00,62.39886879124123,65.83127439909049,70.0,191.3358509967751,31.424398996712885,6.695887197514651,0
2025-01-06 04:00:00,78.77971435318835,82.02205652985222,73.1558443090978,222.7613723220669,32.746791441519605,6.831199243892453,0
2025-01-06 05:00:00,83.07019846186475,83.47174142460275,72.39327946303418,222.47257393313922,34.58959920681485,7.276022799114144,0
2025-01-06 06:00:00,84.69141902988,83.14328484522787,71.70424155388197,222.41437565776957,33.26921662704969,7.278908146202672,0
2025-01-06 07:00:00,73.76535041753635,77.59913090525085,71.00194549350641,211.9978728345014,32.477372959274575,6.627023593263259,0
2025-01-06 08:00:00,81.13998481087633,76.68330369176542,72.07010053173852,230.60628517254887,33.253281710906876,7.44729561933936,0
2025-01-06 09:00:00,77.32905818855372,75.27876281816334,70.52828484500006,191.14747149197242,33.51918623843072,7.182644138350638,0
2025-01-06 10:00:00,62.77248739299614,67.13264082434924,74.71914429146143,188.93013081796153,29.995686291853563,6.626817700017782,0
2025-01-06 11:00:00,51.042318797904244,48.28636295845165,70.0,168.88550254581506,28.621662932298854,6.378112510444431,0
2025-01-06 12:00:00,57.75250246407039,54.757440341854014,73.55264479695317,184.4888652538505,29.61341165995813,6.667538972355432,0
2025-01-06 13:00:00,36.62181853911288,37.76904777766503,71.92890441642612,159.85724044875082,26.78244142477475,6.3897145841555645,0
2025-01-06 14:00:00,31.81130007874343,30.218309213737975,70.36171894715048,142.16217892651258,25.134307884504995,5.992142308583812,0
2025-01-06 15:00:00,35.889317804352864,34.17707892310443,70.0,158.54813227039335,25.831174626371958,6.003265897681689,0
2025-01-06 16:00:00,30.0,30.0,74.72701040266013,162.9587767309552,24.887211309515614,5.622459688012802,0
2025-01-06 17:00:00,30.0,31.003370369961075,72.96108854534566,165.1020453876635,25.32305277250595,5.540340551092308,0
2025-01-06 18:00:00,30.0,30.0,71.58974605425242,162.94557863517787,24.982388700963828,5.744757590327779,0
2025-01-06 19:00:00,30.0,33.565179820344255,76.72186485174726,139.6913122707968,25.010560557481778,5.908832175413814,0
2025-01-06 20:00:00,30.0,35.5401219772081,72.84785637065194,141.4070790921294,26.09065483069231,5.921740716116581,0
2025-01-06 21:00:00,32.88920747039039,34.41102956371228,73.8253493791783,161.02676711004233,27.315540111596086,5.91641820162964,0
2025-01-06 22:00:00,34.164409598415716,34.604550657715684,74.11701793301671,143.07725768775123,26.493334748635256,5.746264525486999,0
2025-01-06 23:00:00,42.37915276159844,46.214508349420335,72.0981981360398,164.03309462395916,25.997016773259848,6.220625296053398,0
2025-01-07 00:00:00,53.22742090570538,59.71718507562176,71.112443530094,182.03263463519747,29.23349681956656,6.712313283123857,0
2025-01-07 01:00:00,57.288093691140865,58.125158268451884,72.95579301943307,187.7982317682749,29.1467804391206,6.557460809313888,0
2025-01-07 02:00:00,70.36815874929886,67.28861285106568,72.01793934829375,198.55102997455654,32.75027044131967,6.606407381522211,1
2025-01-07 03:00:00,73.04871476953676,71.47129860759789,71.501923186002,189.22066974805008,32.68943082276358,7.207475243150535,0
2025-01-07 04:00:00,68.74069261145193,62.14427474159169,72.65602890010666,198.09049667365178,30.28987107458708,7.003892067803428,0
2025-01-07 05:00:00,84.5870407358063,88.51867220988294,71.34317444308887,215.41097481637507,33.57346581006298,7.464264722534904,0
2025-01-07 06:00:00,72.37237414537631,70.29664993573257,71.708827967289,210.9919557112914,31.614620063950117,7.041582303664148,0
2025-01-07 07:00:00,79.34880585767283,78.66059804948178,73.71300551056525,215.59345050348296,33.40782268926242,7.174679198895211,0
2025-01-07 08:00:00,77.69438884542168,79.06464850288303,72.96353456046441,221.01866886830567,33.2968810866808,7.396662171389137,0
2025-01-07 09:00:00,77.4592122730341,78.93342597409259,70.0,215.6911533130603,32.99385977929482,6.97229646481136,0
2025-01-07 10:00:00,64.79921024677829,60.50688494042414,72.10420882982157,190.38829879541862,31.560525086005466,6.61345151154287,0
2025-01-07 11:00:00,56.38007715409374,56.30391001494028,71.51393024260616,177.6885188301379,31.92929103538672,6.392229079021355,0
2025-01-07 12:00:00,53.92900079325417,55.20537347860906,70.0,180.41638762846145,29.085747579897557,6.186197085959116,0
2025-01-07 13:00:00,49.75242015576013,52.38450702748714,71.44207165234067,174.8974886235855,28.67124583131157,5.884225630987946,0
2025-01-07 14:00:00,33.76411308739702,31.718160343403625,70.0,147.83516670223597,27.862303489959075,5.941091964875312,0
2025-01-07 15:00:00,30.0,31.717748344068475,74.706710873172,154.2463368291277,25.559630369920175,5.570612644458884,0
2025-01-07 16:00:00,30.0,31.18045615626525,73.71038644005547,151.3517180168197,26.549552715319336,5.592952957687886,0
2025-01-07 17:00:00,30.0,30.5927988140772,76.08252174525053,138.10812181910433,27.235963803165248,5.739582156692529,0
2025-01-07 18:00:00,30.0,30.0,71.30330538361136,149.24165946401916,26.0228354880355,5.585259999212283,0
2025-01-07 19:00:00,30.0,36.42681107583559,75.41108634020142,149.36323669674033,25.5380034781682,5.724006265343651,0
2025-01-07 20:00:00,30.0,30.0,71.45324692515331,128.3141592612241,25.899223122605278,5.829439187940547,0
2025-01-07 21:00:00,30.0,34.7219602898701,70.0,130.3562511979018,25.72445181855997,5.90941966052243,0
2025-01-07 22:00:00,43.41963845728933,42.04298566868251,74.14936166686259,164.74437299092693,27.34031846865258,6.279321141216014,0
2025-01-07 23:00:00,45.49704303899145,40.7678665680387,74.9570806994518,182.0464780999617,27.198993754339188,6.244071997857225,0
2025-01-08 00:00:00,52.47015093141369,53.252172228885414,70.91538969230916,171.98899271774005,28.844968568720606,6.6086503317942835,0
2025-01-08 01:00:00,60.482572126047785,59.37072912978947,73.5713974212967,162.23843198277092,31.221151519279267,6.266534408025814,0
2025-01-08 02:00:00,66.87140027788652,66.61086594649595,73.65458624962217,187.84943982583277,32.138430491964684,6.6645262350977665,0
2025-01-08 03:00:00,70.9786005412005,72.40972302286987,72.20564378212052,193.63797856991505,32.643056900627215,6.830606699603752,0
2025-01-08 04:00:00,79.22538316606814,75.04939415450411,70.38722501776422,224.0447189544443,33.73088648489526,7.42126167795942,0
2025-01-08 05:00:00,80.88745204982982,82.17757699140303,74.13656690806368,223.71906966500987,32.87407566165377,7.187353591677899,0
2025-01-08 06:00:00,80.24192559142902,78.17929523741024,71.8261680544605,210.0133397418222,32.846294451531975,7.296935826466043,0
2025-01-08 07:00:00,83.55941316218446,84.59887858987844,74.09602021971929,196.3765659613398,35.0,7.278864469234499,0
2025-01-08 08:00:00,71.28842256250391,73.22122704103181,72.66513830518986,200.42549847030497,32.7663507297859,6.9058605009547325,0
2025-01-08 09:00:00,75.5635420890402,77.05058775295801,72.42483781028714,216.99492315822255,34.73794689859431,7.055382503264488,0
2025-01-08 10:00:00,62.75539586195102,62.95789146957605,72.53113198034475,198.625378142124,29.33664887111499,6.816343468047003,0
2025-01-08 11:00:00,52.31660586160237,57.20998341844798,70.60474335516624,181.4411919891653,29.852633452518372,6.319022167155181,0
2025-01-08 12:00:00,51.7030000954993,56.00854474306945,73.28880597578653,181.11000643999247,27.07066461950443,6.164345552316934,0
2025-01-08 13:00:00,47.470029285174434,49.17988020119858,73.61493254757015,177.55901324991063,29.41026092115154,6.171820893564209,0
2025-01-08 14:00:00,35.602499793946514,32.51647679455926,70.0,136.9663425350392,25.455211470092127,6.178587356916323,0
2025-01-08 15:00:00,30.0,30.0,70.0,138.9902603699664,25.66969379235202,5.559976825358998,0
2025-01-08 16:00:00,30.0,34.601934362548704,70.0,138.17007669648876,25.559142122272423,5.9252234052030754,0
2025-01-08 17:00:00,30.0,30.0,70.0,129.67204147737655,26.945384689582934,5.335186025221412,0
2025-01-08 18:00:00,31.64309504210783,33.818549240253056,73.59194615103351,153.21932923810607,25.49377856831521,5.827709757203409,0
2025-01-08 19:00:00,30.0,31.659219829321437,72.17662694618257,135.49651816898265,24.629427383738243,5.503145524941498,0
2025-01-08 20:00:00,30.0,30.0,70.0,148.96838665848804,27.01451756258958,5.8546166378355045,0
2025-01-08 21:00:00,30.0,30.0,71.99946379328497,143.4077612190329,24.530800389686235,5.810207460448507,0
2025-01-08 22:00:00,44.23313250415235,44.899980656527205,72.60095241399769,156.9774182678903,29.03238457868322,6.111965141762567,0
2025-01-08 23:00:00,39.3406123709535,39.53167755190835,73.23592266649322,160.4030726428793,28.107245251313614,6.0570126816379775,0
2025-01-09 00:00:00,48.58029094558733,49.783867594568,73.30327420225191,159.90667722574256,29.436463370101816,6.197227924495348,0
2025-01-09 01:00:00,56.387955235548475,58.64208319677631,73.81033044851917,177.57361606466185,30.261094903477957,6.379549026768549,0
2025-01-09 02:00:00,61.63254687878066,62.46952936545206,70.65730589348048,213.90031159590487,29.057283612787586,6.710940548408825,0
2025-01-09 03:00:00,74.38208784025692,75.6234851326114,71.9694246822446,210.2749247630511,32.20112464801765,7.002062234882009,0
2025-01-09 04:00:00,68.29602231340155,69.09927598649493,75.27098720676705,185.59092408248293,31.558786841065082,6.848463909918009,0
2025-01-09 05:00:00,74.9594019488234,79.8767523651556,75.71940162815288,206.90322050615518,32.81289337150878,7.374461383090409,0
2025-01-09 06:00:00,74.49610358581657,72.36220771153495,71.20287184087456,209.76880312175518,31.415375090663836,7.041574861772957,0
2025-01-09 07:00:00,80.14670434762579,75.4790174090149,73.04976046442891,228.55534613752792,31.028270009572413,7.279212444398288,0
2025-01-09 08:00:00,79.45575161741753,85.29538012996183,71.87900287612256,236.4519658483139,33.01479646140612,7.047495092114709,0
2025-01-09 09:00:00,73.90698339782827,71.14496261859017,72.75072164807216,196.72333012769258,31.97482144832554,6.836427973641889,0
2025-01-09 10:00:00,71.5700473732195,67.92641690404028,71.3561817973664,193.28363079768008,31.808503861956282,7.103117057139902,0
2025-01-09 11:00:00,69.3612190529841,70.54117257116721,72.82009823298007,200.95066393745114,31.537723762729897,6.850342604313414,0
2025-01-09 12:00:00,44.647028308821994,41.97779000346229,71.03942458361762,164.58173498456702,27.78424065052973,6.281028673635994,0
2025-01-09 13:00:00,37.994935150228216,33.19187725712296,76.77148632641358,145.67787251881802,27.535563995529785,5.946101429956581,0
2025-01-09 14:00:00,36.25652820403191,36.2518766865242,71.70231623610574,159.02451513528246,25.99989202434749,6.1209563955683155,0
2025-01-09 15:00:00,31.629001595684358,33.427783935528836,71.46975387988681,145.07995502263657,24.556437430710588,5.6782668365254185,0
